"ID.x";"latitude";"longitude";"study";"site";"SiteBlock";"replicate";"treatment.direction";"treatment.level";"grouping.x";"treat.duration.y";"duration_rescale";"size.local";"size.gamma";"N.replicates";"delta.P.year";"delta.P1_rescale";"MAP_chelsa";"MAP_rescale";"PET_rescale";"PET_chelsa";"LRR_cum.abs"
"Miranda_2009d.csv";37;-2.43;"Miranda_2009";"El_Cautivo";"El_Cautivo - A";2;"decr.P";"2_2";"2006_EOT_Miranda_2009d;El_Cautivo;P;decr.P;2_2;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-50;-0.747839312249394;311;-0.244184428153921;0.437777832904913;1046.995209;-1.68639895357023
"Miranda_2009d.csv";37;-2.43;"Miranda_2009";"El_Cautivo";"El_Cautivo - A";4;"decr.P";"2_2";"2006_EOT_Miranda_2009d;El_Cautivo;P;decr.P;2_2;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-50;-0.747839312249394;311;-0.244184428153921;0.437777832904913;1046.995209;1.54044504094715
"Miranda_2009d.csv";37;-2.43;"Miranda_2009";"El_Cautivo";"El_Cautivo - A";5;"decr.P";"2_2";"2006_EOT_Miranda_2009d;El_Cautivo;P;decr.P;2_2;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-50;-0.747839312249394;311;-0.244184428153921;0.437777832904913;1046.995209;-0.810930216216329
"Miranda_2009d.csv";37;-2.43;"Miranda_2009";"El_Cautivo";"El_Cautivo - A";1;"decr.P";"2_2";"2006_EOT_Miranda_2009d;El_Cautivo;P;decr.P;2_2;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-50;-0.747839312249394;311;-0.244184428153921;0.437777832904913;1046.995209;-0.367724780125317
"Miranda_2009d.csv";37;-2.43;"Miranda_2009";"El_Cautivo";"El_Cautivo - A";2;"decr.P";"2_1";"2006_EM_Miranda_2009d;El_Cautivo;P;decr.P;2_1;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-50;-0.747839312249394;311;-0.244184428153921;0.437777832904913;1046.995209;0.451985123743057
"Miranda_2009d.csv";37;-2.43;"Miranda_2009";"El_Cautivo";"El_Cautivo - A";3;"decr.P";"2_1";"2006_EM_Miranda_2009d;El_Cautivo;P;decr.P;2_1;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-50;-0.747839312249394;311;-0.244184428153921;0.437777832904913;1046.995209;-2.80336038090653
"Miranda_2009d.csv";37;-2.43;"Miranda_2009";"El_Cautivo";"El_Cautivo - A";4;"decr.P";"2_1";"2006_EM_Miranda_2009d;El_Cautivo;P;decr.P;2_1;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-50;-0.747839312249394;311;-0.244184428153921;0.437777832904913;1046.995209;-0.174353387144778
"Miranda_2009d.csv";37;-2.43;"Miranda_2009";"El_Cautivo";"El_Cautivo - A";1;"decr.P";"2_1";"2006_EM_Miranda_2009d;El_Cautivo;P;decr.P;2_1;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-50;-0.747839312249394;311;-0.244184428153921;0.437777832904913;1046.995209;-0.832909122935104
"Miranda_2009e.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";1;"decr.P";"1_1";"2006_1_1_Miranda_2009e;Tabernas_PSA;P;decr.P;1_1;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-25;-0.38758966959202;234;-0.343768323154296;0.429883406202518;1041.015831;-1.73460105538811
"Miranda_2009e.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";2;"decr.P";"1_1";"2006_1_1_Miranda_2009e;Tabernas_PSA;P;decr.P;1_1;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-25;-0.38758966959202;234;-0.343768323154296;0.429883406202518;1041.015831;-1.04454506739783
"Miranda_2009e.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";3;"decr.P";"1_2";"2006_1_2_Miranda_2009e;Tabernas_PSA;P;decr.P;1_2;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-25;-0.38758966959202;234;-0.343768323154296;0.429883406202518;1041.015831;2.30258509299405
"Miranda_2009e.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";4;"decr.P";"1_2";"2006_1_2_Miranda_2009e;Tabernas_PSA;P;decr.P;1_2;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-25;-0.38758966959202;234;-0.343768323154296;0.429883406202518;1041.015831;1.90954250488444
"Miranda_2009e.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";1;"decr.P";"1_2";"2006_1_2_Miranda_2009e;Tabernas_PSA;P;decr.P;1_2;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-25;-0.38758966959202;234;-0.343768323154296;0.429883406202518;1041.015831;-1.82074700610131
"Miranda_2009e.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";2;"decr.P";"1_2";"2006_1_2_Miranda_2009e;Tabernas_PSA;P;decr.P;1_2;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-25;-0.38758966959202;234;-0.343768323154296;0.429883406202518;1041.015831;-0.287682072451781
"Miranda_2009e.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";4;"decr.P";"1_1";"2006_1_1_Miranda_2009e;Tabernas_PSA;P;decr.P;1_1;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-25;-0.38758966959202;234;-0.343768323154296;0.429883406202518;1041.015831;-0.773189888233482
"Miranda_2009e.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";5;"decr.P";"1_1";"2006_1_1_Miranda_2009e;Tabernas_PSA;P;decr.P;1_1;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-25;-0.38758966959202;234;-0.343768323154296;0.429883406202518;1041.015831;-0.839750654751821
"Miranda_2009e.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";5;"decr.P";"1_2";"2006_1_2_Miranda_2009e;Tabernas_PSA;P;decr.P;1_2;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-25;-0.38758966959202;234;-0.343768323154296;0.429883406202518;1041.015831;-0.060624621816435
"Miranda_2009e.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";3;"decr.P";"1_1";"2006_1_1_Miranda_2009e;Tabernas_PSA;P;decr.P;1_1;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-25;-0.38758966959202;234;-0.343768323154296;0.429883406202518;1041.015831;-0.287682072451781
"Miranda_2009e.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";1;"decr.P";"1_3";"2006_1_3_Miranda_2009e;Tabernas_PSA;P;decr.P;1_3;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-25;-0.38758966959202;234;-0.343768323154296;0.429883406202518;1041.015831;-0.441832752279039
"Miranda_2009e.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";2;"decr.P";"1_3";"2006_1_3_Miranda_2009e;Tabernas_PSA;P;decr.P;1_3;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-25;-0.38758966959202;234;-0.343768323154296;0.429883406202518;1041.015831;1.00330210886378
"Miranda_2009e.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";3;"decr.P";"1_3";"2006_1_3_Miranda_2009e;Tabernas_PSA;P;decr.P;1_3;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-25;-0.38758966959202;234;-0.343768323154296;0.429883406202518;1041.015831;0.556287997842748
"Miranda_2009e.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";4;"decr.P";"1_3";"2006_1_3_Miranda_2009e;Tabernas_PSA;P;decr.P;1_3;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-25;-0.38758966959202;234;-0.343768323154296;0.429883406202518;1041.015831;-0.0741079721537217
"Miranda_2009e.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";5;"decr.P";"1_3";"2006_1_3_Miranda_2009e;Tabernas_PSA;P;decr.P;1_3;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-25;-0.38758966959202;234;-0.343768323154296;0.429883406202518;1041.015831;-0.467023001107597
"Miranda_2009f.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";1;"decr.P";"2_1";"2006_2_1_Miranda_2009f;Tabernas_PSA;P;decr.P;2_1;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-50;-0.747839312249394;234;-0.343768323154296;0.429883406202518;1041.015831;-0.348306694268216
"Miranda_2009f.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";2;"decr.P";"2_1";"2006_2_1_Miranda_2009f;Tabernas_PSA;P;decr.P;2_1;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-50;-0.747839312249394;234;-0.343768323154296;0.429883406202518;1041.015831;-3.98898404656427
"Miranda_2009f.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";3;"decr.P";"2_2";"2006_2_2_Miranda_2009f;Tabernas_PSA;P;decr.P;2_2;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-50;-0.747839312249394;234;-0.343768323154296;0.429883406202518;1041.015831;1.73460105538811
"Miranda_2009f.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";4;"decr.P";"2_2";"2006_2_2_Miranda_2009f;Tabernas_PSA;P;decr.P;2_2;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-50;-0.747839312249394;234;-0.343768323154296;0.429883406202518;1041.015831;0.810930216216329
"Miranda_2009f.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";1;"decr.P";"2_2";"2006_2_2_Miranda_2009f;Tabernas_PSA;P;decr.P;2_2;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-50;-0.747839312249394;234;-0.343768323154296;0.429883406202518;1041.015831;-3.55534806148941
"Miranda_2009f.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";2;"decr.P";"2_2";"2006_2_2_Miranda_2009f;Tabernas_PSA;P;decr.P;2_2;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-50;-0.747839312249394;234;-0.343768323154296;0.429883406202518;1041.015831;1.07755887947028
"Miranda_2009f.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";4;"decr.P";"2_1";"2006_2_1_Miranda_2009f;Tabernas_PSA;P;decr.P;2_1;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-50;-0.747839312249394;234;-0.343768323154296;0.429883406202518;1041.015831;-0.485507815781701
"Miranda_2009f.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";5;"decr.P";"2_1";"2006_2_1_Miranda_2009f;Tabernas_PSA;P;decr.P;2_1;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-50;-0.747839312249394;234;-0.343768323154296;0.429883406202518;1041.015831;-1.07613943281605
"Miranda_2009f.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";5;"decr.P";"2_2";"2006_2_2_Miranda_2009f;Tabernas_PSA;P;decr.P;2_2;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-50;-0.747839312249394;234;-0.343768323154296;0.429883406202518;1041.015831;-0.435318071257845
"Miranda_2009f.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";3;"decr.P";"2_1";"2006_2_1_Miranda_2009f;Tabernas_PSA;P;decr.P;2_1;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-50;-0.747839312249394;234;-0.343768323154296;0.429883406202518;1041.015831;0.51082562376599
"Miranda_2009f.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";1;"decr.P";"2_3";"2006_2_3_Miranda_2009f;Tabernas_PSA;P;decr.P;2_3;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-50;-0.747839312249394;234;-0.343768323154296;0.429883406202518;1041.015831;0.194156014440958
"Miranda_2009f.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";2;"decr.P";"2_3";"2006_2_3_Miranda_2009f;Tabernas_PSA;P;decr.P;2_3;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-50;-0.747839312249394;234;-0.343768323154296;0.429883406202518;1041.015831;-1.70474809223843
"Miranda_2009f.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";3;"decr.P";"2_3";"2006_2_3_Miranda_2009f;Tabernas_PSA;P;decr.P;2_3;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-50;-0.747839312249394;234;-0.343768323154296;0.429883406202518;1041.015831;-2.15176220325946
"Miranda_2009f.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";4;"decr.P";"2_3";"2006_2_3_Miranda_2009f;Tabernas_PSA;P;decr.P;2_3;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-50;-0.747839312249394;234;-0.343768323154296;0.429883406202518;1041.015831;0.405465108108165
"Miranda_2009f.csv";37.08333333;-2.35;"Miranda_2009";"Tabernas_PSA";"Tabernas_PSA - A";5;"decr.P";"2_3";"2006_2_3_Miranda_2009f;Tabernas_PSA;P;decr.P;2_3;2006;2";0.5;-0.443261623808594;0.08;"0.4";5;-50;-0.747839312249394;234;-0.343768323154296;0.429883406202518;1041.015831;-0.770705414905819
"Mueller_2016a.csv";42.83333333;-104.9;"Mueller_2016";"Cheyenne";"Cheyenne - A";1;"incr.P";"1";"2013_Mueller_2016a;Cheyenne;P;incr.P;1;2013;2";7;-0.0364428936459127;1.5;"7.5";5;30;0.404959544254203;419;-0.104508315685861;0.36531544057635;992.1109152;0.30707232811833
"Mueller_2016a.csv";42.83333333;-104.9;"Mueller_2016";"Cheyenne";"Cheyenne - A";2;"incr.P";"1";"2013_Mueller_2016a;Cheyenne;P;incr.P;1;2013;2";7;-0.0364428936459127;1.5;"7.5";5;30;0.404959544254203;419;-0.104508315685861;0.36531544057635;992.1109152;-0.170855345284973
"Mueller_2016a.csv";42.83333333;-104.9;"Mueller_2016";"Cheyenne";"Cheyenne - B";3;"incr.P";"1";"2013_Mueller_2016a;Cheyenne;P;incr.P;1;2013;2";7;-0.0364428936459127;1.5;"7.5";5;30;0.404959544254203;419;-0.104508315685861;0.36531544057635;992.1109152;0.224812582033162
"Mueller_2016a.csv";42.83333333;-104.9;"Mueller_2016";"Cheyenne";"Cheyenne - B";4;"incr.P";"1";"2013_Mueller_2016a;Cheyenne;P;incr.P;1;2013;2";7;-0.0364428936459127;1.5;"7.5";5;30;0.404959544254203;419;-0.104508315685861;0.36531544057635;992.1109152;0.233661730271865
"Mueller_2016a.csv";42.83333333;-104.9;"Mueller_2016";"Cheyenne";"Cheyenne - B";5;"incr.P";"1";"2013_Mueller_2016a;Cheyenne;P;incr.P;1;2013;2";7;-0.0364428936459127;1.5;"7.5";5;30;0.404959544254203;419;-0.104508315685861;0.36531544057635;992.1109152;0.092909707792292
"Prevey_2014a.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - A";1;"incr.P";"1";"2013_2_Prevey_2014a;Boulder;P;incr.P;1;2013;2";3;-0.286792881438332;0.25;"2.5";10;26;0.347319601429023;409;-0.117441289062534;0.453734591035151;1059.081139;-0.302280871725619
"Prevey_2014a.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - B";2;"incr.P";"1";"2013_2_Prevey_2014a;Boulder;P;incr.P;1;2013;2";3;-0.286792881438332;0.25;"2.5";10;26;0.347319601429023;409;-0.117441289062534;0.453734591035151;1059.081139;-0.139761942336029
"Prevey_2014a.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - C";3;"incr.P";"1";"2013_2_Prevey_2014a;Boulder;P;incr.P;1;2013;2";3;-0.286792881438332;0.25;"2.5";10;26;0.347319601429023;409;-0.117441289062534;0.453734591035151;1059.081139;-1.60943791263981
"Prevey_2014a.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - D";4;"incr.P";"1";"2013_2_Prevey_2014a;Boulder;P;incr.P;1;2013;2";3;-0.286792881438332;0.25;"2.5";10;26;0.347319601429023;409;-0.117441289062534;0.453734591035151;1059.081139;-0.788457361149725
"Prevey_2014a.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - E";5;"incr.P";"1";"2013_2_Prevey_2014a;Boulder;P;incr.P;1;2013;2";3;-0.286792881438332;0.25;"2.5";10;26;0.347319601429023;409;-0.117441289062534;0.453734591035151;1059.081139;0.489548225263698
"Prevey_2014a.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - F";6;"incr.P";"1";"2013_2_Prevey_2014a;Boulder;P;incr.P;1;2013;2";3;-0.286792881438332;0.25;"2.5";10;26;0.347319601429023;409;-0.117441289062534;0.453734591035151;1059.081139;-0.611801541151755
"Prevey_2014a.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - G";7;"incr.P";"1";"2013_2_Prevey_2014a;Boulder;P;incr.P;1;2013;2";3;-0.286792881438332;0.25;"2.5";10;26;0.347319601429023;409;-0.117441289062534;0.453734591035151;1059.081139;-2.83321334320916
"Prevey_2014a.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - H";8;"incr.P";"1";"2013_2_Prevey_2014a;Boulder;P;incr.P;1;2013;2";3;-0.286792881438332;0.25;"2.5";10;26;0.347319601429023;409;-0.117441289062534;0.453734591035151;1059.081139;1.48160454170967
"Prevey_2014a.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - I";9;"incr.P";"1";"2013_2_Prevey_2014a;Boulder;P;incr.P;1;2013;2";3;-0.286792881438332;0.25;"2.5";10;26;0.347319601429023;409;-0.117441289062534;0.453734591035151;1059.081139;0.182321556473954
"Prevey_2014a.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - J";10;"incr.P";"1";"2013_2_Prevey_2014a;Boulder;P;incr.P;1;2013;2";3;-0.286792881438332;0.25;"2.5";10;26;0.347319601429023;409;-0.117441289062534;0.453734591035151;1059.081139;0.405465108108165
"Prevey_2014b.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - A";1;"decr.P";"2";"2013_2_Prevey_2014b;Boulder;P;decr.P;2;2013;2";3;-0.286792881438332;0.25;"2.5";10;-4;-0.084979969759826;409;-0.117441289062534;0.453734591035151;1059.081139;-0.737453499180202
"Prevey_2014b.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - B";2;"decr.P";"2";"2013_2_Prevey_2014b;Boulder;P;decr.P;2;2013;2";3;-0.286792881438332;0.25;"2.5";10;-4;-0.084979969759826;409;-0.117441289062534;0.453734591035151;1059.081139;-0.532804530345636
"Prevey_2014b.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - C";3;"decr.P";"2";"2013_2_Prevey_2014b;Boulder;P;decr.P;2;2013;2";3;-0.286792881438332;0.25;"2.5";10;-4;-0.084979969759826;409;-0.117441289062534;0.453734591035151;1059.081139;-0.664976303570392
"Prevey_2014b.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - D";4;"decr.P";"2";"2013_2_Prevey_2014b;Boulder;P;decr.P;2;2013;2";3;-0.286792881438332;0.25;"2.5";10;-4;-0.084979969759826;409;-0.117441289062534;0.453734591035151;1059.081139;-0.200670695607605
"Prevey_2014b.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - E";5;"decr.P";"2";"2013_2_Prevey_2014b;Boulder;P;decr.P;2;2013;2";3;-0.286792881438332;0.25;"2.5";10;-4;-0.084979969759826;409;-0.117441289062534;0.453734591035151;1059.081139;-0.459632334420879
"Prevey_2014b.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - F";6;"decr.P";"2";"2013_2_Prevey_2014b;Boulder;P;decr.P;2;2013;2";3;-0.286792881438332;0.25;"2.5";10;-4;-0.084979969759826;409;-0.117441289062534;0.453734591035151;1059.081139;-2.4687397363048
"Prevey_2014b.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - G";7;"decr.P";"2";"2013_2_Prevey_2014b;Boulder;P;decr.P;2;2013;2";3;-0.286792881438332;0.25;"2.5";10;-4;-0.084979969759826;409;-0.117441289062534;0.453734591035151;1059.081139;-1.22441563646248
"Prevey_2014b.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - H";8;"decr.P";"2";"2013_2_Prevey_2014b;Boulder;P;decr.P;2;2013;2";3;-0.286792881438332;0.25;"2.5";10;-4;-0.084979969759826;409;-0.117441289062534;0.453734591035151;1059.081139;1.82465251317008
"Prevey_2014b.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - I";9;"decr.P";"2";"2013_2_Prevey_2014b;Boulder;P;decr.P;2;2013;2";3;-0.286792881438332;0.25;"2.5";10;-4;-0.084979969759826;409;-0.117441289062534;0.453734591035151;1059.081139;-1.60863823258354
"Prevey_2014b.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - J";10;"decr.P";"2";"2013_2_Prevey_2014b;Boulder;P;decr.P;2;2013;2";3;-0.286792881438332;0.25;"2.5";10;-4;-0.084979969759826;409;-0.117441289062534;0.453734591035151;1059.081139;-1.89632030479532
"Prevey_2014c.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - A";1;"incr.P";"3";"2013_2_Prevey_2014c;Boulder;P;incr.P;3;2013;2";3;-0.286792881438332;0.25;"2.5";10;40;0.549059401317152;409;-0.117441289062534;0.453734591035151;1059.081139;0.330241686978185
"Prevey_2014c.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - B";2;"incr.P";"3";"2013_2_Prevey_2014c;Boulder;P;incr.P;3;2013;2";3;-0.286792881438332;0.25;"2.5";10;40;0.549059401317152;409;-0.117441289062534;0.453734591035151;1059.081139;-0.362905493425238
"Prevey_2014c.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - C";3;"incr.P";"3";"2013_2_Prevey_2014c;Boulder;P;incr.P;3;2013;2";3;-0.286792881438332;0.25;"2.5";10;40;0.549059401317152;409;-0.117441289062534;0.453734591035151;1059.081139;-0.610909082258011
"Prevey_2014c.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - D";4;"incr.P";"3";"2013_2_Prevey_2014c;Boulder;P;incr.P;3;2013;2";3;-0.286792881438332;0.25;"2.5";10;40;0.549059401317152;409;-0.117441289062534;0.453734591035151;1059.081139;0.435318071065332
"Prevey_2014c.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - E";5;"incr.P";"3";"2013_2_Prevey_2014c;Boulder;P;incr.P;3;2013;2";3;-0.286792881438332;0.25;"2.5";10;40;0.549059401317152;409;-0.117441289062534;0.453734591035151;1059.081139;0.387765531123801
"Prevey_2014c.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - F";6;"incr.P";"3";"2013_2_Prevey_2014c;Boulder;P;incr.P;3;2013;2";3;-0.286792881438332;0.25;"2.5";10;40;0.549059401317152;409;-0.117441289062534;0.453734591035151;1059.081139;0.0495969412968353
"Prevey_2014c.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - G";7;"incr.P";"3";"2013_2_Prevey_2014c;Boulder;P;incr.P;3;2013;2";3;-0.286792881438332;0.25;"2.5";10;40;0.549059401317152;409;-0.117441289062534;0.453734591035151;1059.081139;-1.0414538748211
"Prevey_2014c.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - H";8;"incr.P";"3";"2013_2_Prevey_2014c;Boulder;P;incr.P;3;2013;2";3;-0.286792881438332;0.25;"2.5";10;40;0.549059401317152;409;-0.117441289062534;0.453734591035151;1059.081139;2.61006979333495
"Prevey_2014c.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - I";9;"incr.P";"3";"2013_2_Prevey_2014c;Boulder;P;incr.P;3;2013;2";3;-0.286792881438332;0.25;"2.5";10;40;0.549059401317152;409;-0.117441289062534;0.453734591035151;1059.081139;1.35239280905524
"Prevey_2014c.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - J";10;"incr.P";"3";"2013_2_Prevey_2014c;Boulder;P;incr.P;3;2013;2";3;-0.286792881438332;0.25;"2.5";10;40;0.549059401317152;409;-0.117441289062534;0.453734591035151;1059.081139;0.896088024395003
"Prevey_2014d.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - A";1;"incr.P";"4";"2013_2_Prevey_2014d;Boulder;P;incr.P;4;2013;2";3;-0.286792881438332;0.25;"2.5";10;3;0.0158899301842388;409;-0.117441289062534;0.453734591035151;1059.081139;0.390866308622562
"Prevey_2014d.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - B";2;"incr.P";"4";"2013_2_Prevey_2014d;Boulder;P;incr.P;4;2013;2";3;-0.286792881438332;0.25;"2.5";10;3;0.0158899301842388;409;-0.117441289062534;0.453734591035151;1059.081139;0.590199211639404
"Prevey_2014d.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - C";3;"incr.P";"4";"2013_2_Prevey_2014d;Boulder;P;incr.P;4;2013;2";3;-0.286792881438332;0.25;"2.5";10;3;0.0158899301842388;409;-0.117441289062534;0.453734591035151;1059.081139;0.251314428143763
"Prevey_2014d.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - D";4;"incr.P";"4";"2013_2_Prevey_2014d;Boulder;P;incr.P;4;2013;2";3;-0.286792881438332;0.25;"2.5";10;3;0.0158899301842388;409;-0.117441289062534;0.453734591035151;1059.081139;0.167054084763866
"Prevey_2014d.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - E";5;"incr.P";"4";"2013_2_Prevey_2014d;Boulder;P;incr.P;4;2013;2";3;-0.286792881438332;0.25;"2.5";10;3;0.0158899301842388;409;-0.117441289062534;0.453734591035151;1059.081139;0.505548566623042
"Prevey_2014d.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - F";6;"incr.P";"4";"2013_2_Prevey_2014d;Boulder;P;incr.P;4;2013;2";3;-0.286792881438332;0.25;"2.5";10;3;0.0158899301842388;409;-0.117441289062534;0.453734591035151;1059.081139;0.156569060710995
"Prevey_2014d.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - G";7;"incr.P";"4";"2013_2_Prevey_2014d;Boulder;P;incr.P;4;2013;2";3;-0.286792881438332;0.25;"2.5";10;3;0.0158899301842388;409;-0.117441289062534;0.453734591035151;1059.081139;-0.887303194976701
"Prevey_2014d.csv";40.11666667;-105.3;"Prevey_2014";"Boulder";"Boulder - H";8;"incr.P";"4";"2013_2_Prevey_2014d;Boulder;P;incr.P;4;2013;2";3;-0.286792881438332;0.25;"2.5";10;3;0.0158899301842388;409;-0.117441289062534;0.453734591035151;1059.081139;2.32238772102434
